"raw_name","clean_name","query_name","name_category","n_distinct_groups","group_conflict","taxa_group","usageKey","scientificName","canonicalName","rank","code","status","type","formattedName","matchType","confidence","timeTaken","domain","kingdom","phylum","subphylum","infraphylum","parvphylum","megaclass","class","domainKey","kingdomKey","phylumKey","subphylumKey","infraphylumKey","parvphylumKey","megaclassKey","classKey","value","verbatim_name","verbatim_kingdom","verbatim_phylum","verbatim_class","verbatim_checklistKey","is_alternative","authorship","genericName","specificEpithet","order","family","subfamily","genus","species","orderKey","familyKey","subfamilyKey","genusKey","speciesKey","infraspecificEpithet","subspecies","subspeciesKey","acceptedUsageKey","acceptedScientificName","note","superorder","superorderKey","form","formKey","suborder","infraorder","suborderKey","infraorderKey","subclass","infraclass","subclassKey","infraclassKey","infragenericEpithet","tribe","subgenus","tribeKey","subgenusKey","superfamily","superfamilyKey","series_zoology","supertribe","subtribe","series_zoologyKey","supertribeKey","subtribeKey","is_synonym","final_usageKey","coarsest_rank","match_status"
"Phylloscopus borealis","Phylloscopus borealis","Phylloscopus borealis","full_name",1,FALSE,"bird","77FNW","Phylloscopus borealis (J. H. Blasius, 1858)","Phylloscopus borealis","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>borealis</i> (J. H. Blasius, 1858)","EXACT",100,6,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus borealis",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(J. H. Blasius, 1858)","Phylloscopus","borealis","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus borealis","3RL","625K5",NA,"6PRN","77FNW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"77FNW","class","matched"
"Phylloscopus burkii","Phylloscopus burkii","Phylloscopus burkii","full_name",1,FALSE,"bird","RX8HZ","Phylloscopus burkii (Burton, 1836)","Phylloscopus burkii","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>burkii</i> (Burton, 1836)","EXACT",100,10,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus burkii",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Burton, 1836)","Phylloscopus","burkii","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus burkii","3RL","625K5",NA,"6PRN","RX8HZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"RX8HZ","class","matched"
"Phylloscopus cantator","Phylloscopus cantator","Phylloscopus cantator","full_name",1,FALSE,"bird","6VFNX","Phylloscopus cantator (Tickell, 1833)","Phylloscopus cantator","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>cantator</i> (Tickell, 1833)","EXACT",100,5,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus cantator",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Tickell, 1833)","Phylloscopus","cantator","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus cantator","3RL","625K5",NA,"6PRN","6VFNX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"6VFNX","class","matched"
"Phylloscopus castaniceps","Phylloscopus castaniceps","Phylloscopus castaniceps","full_name",1,FALSE,"bird","RX8KR","Phylloscopus castaniceps (Hodgson, 1845)","Phylloscopus castaniceps","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>castaniceps</i> (Hodgson, 1845)","EXACT",100,16,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus castaniceps",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Hodgson, 1845)","Phylloscopus","castaniceps","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus castaniceps","3RL","625K5",NA,"6PRN","RX8KR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"RX8KR","class","matched"
"Phylloscopus chloronotus","Phylloscopus chloronotus","Phylloscopus chloronotus","full_name",1,FALSE,"bird","6VFNZ","Phylloscopus chloronotus (J. E. Gray & G. R. Gray, 1847)","Phylloscopus chloronotus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>chloronotus</i> (J. E. Gray & G. R. Gray, 1847)","EXACT",100,5,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus chloronotus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(J. E. Gray & G. R. Gray, 1847)","Phylloscopus","chloronotus","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus chloronotus","3RL","625K5",NA,"6PRN","6VFNZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"6VFNZ","class","matched"
"Phylloscopus collybita","Phylloscopus collybita","Phylloscopus collybita","full_name",1,FALSE,"bird","6VFMH","Phylloscopus collybita (Vieillot, 1817)","Phylloscopus collybita","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>collybita</i> (Vieillot, 1817)","EXACT",100,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus collybita",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Vieillot, 1817)","Phylloscopus","collybita","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus collybita","3RL","625K5",NA,"6PRN","6VFMH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"6VFMH","class","matched"
"Phylloscopus coronatus","Phylloscopus coronatus","Phylloscopus coronatus","full_name",1,FALSE,"bird","77FMH","Phylloscopus coronatus (Temminck & Schlegel, 1847)","Phylloscopus coronatus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>coronatus</i> (Temminck & Schlegel, 1847)","EXACT",100,6,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus coronatus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Temminck & Schlegel, 1847)","Phylloscopus","coronatus","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus coronatus","3RL","625K5",NA,"6PRN","77FMH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"77FMH","class","matched"
"Phylloscopus forresti","Phylloscopus forresti","Phylloscopus forresti","full_name",1,FALSE,"bird","77FMJ","Phylloscopus forresti Rothschild, 1921","Phylloscopus forresti","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>forresti</i> Rothschild, 1921","EXACT",100,5,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus forresti",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Rothschild, 1921","Phylloscopus","forresti","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus forresti","3RL","625K5",NA,"6PRN","77FMJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"77FMJ","class","matched"
"Phylloscopus grammiceps","Phylloscopus grammiceps","Phylloscopus grammiceps","full_name",1,FALSE,"bird","RX8ZL","Phylloscopus grammiceps (Strickland, 1849)","Phylloscopus grammiceps","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>grammiceps</i> (Strickland, 1849)","EXACT",100,12,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus grammiceps",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Strickland, 1849)","Phylloscopus","grammiceps","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus grammiceps","3RL","625K5",NA,"6PRN","RX8ZL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"RX8ZL","class","matched"
"Phylloscopus humei","Phylloscopus humei","Phylloscopus humei","full_name",1,FALSE,"bird","6VFMM","Phylloscopus humei (W. E. Brooks, 1878)","Phylloscopus humei","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>humei</i> (W. E. Brooks, 1878)","EXACT",100,11,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus humei",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(W. E. Brooks, 1878)","Phylloscopus","humei","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus humei","3RL","625K5",NA,"6PRN","6VFMM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"6VFMM","class","matched"
"Phylloscopus ibericus","Phylloscopus ibericus","Phylloscopus ibericus","full_name",1,FALSE,"bird","77FMM","Phylloscopus ibericus Ticehurst, 1937","Phylloscopus ibericus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>ibericus</i> Ticehurst, 1937","EXACT",100,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus ibericus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Ticehurst, 1937","Phylloscopus","ibericus","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus ibericus","3RL","625K5",NA,"6PRN","77FMM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"77FMM","class","matched"
"Phylloscopus ijimae","Phylloscopus ijimae","Phylloscopus ijimae","full_name",1,FALSE,"bird","6VFMP","Phylloscopus ijimae (Stejneger, 1892)","Phylloscopus ijimae","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>ijimae</i> (Stejneger, 1892)","EXACT",100,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus ijimae",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Stejneger, 1892)","Phylloscopus","ijimae","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus ijimae","3RL","625K5",NA,"6PRN","6VFMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"6VFMP","class","matched"
"Phylloscopus inornatus","Phylloscopus inornatus","Phylloscopus inornatus","full_name",1,FALSE,"bird","77FMP","Phylloscopus inornatus (Blyth, 1842)","Phylloscopus inornatus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>inornatus</i> (Blyth, 1842)","EXACT",100,11,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus inornatus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Blyth, 1842)","Phylloscopus","inornatus","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus inornatus","3RL","625K5",NA,"6PRN","77FMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"77FMP","class","matched"
"Phylloscopus intermedius","Phylloscopus intermedius","Phylloscopus intermedius","full_name",1,FALSE,"bird","RX988","Phylloscopus intermedius (La Touche, 1898)","Phylloscopus intermedius","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>intermedius</i> (La Touche, 1898)","EXACT",100,12,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus intermedius",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(La Touche, 1898)","Phylloscopus","intermedius","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus intermedius","3RL","625K5",NA,"6PRN","RX988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"RX988","class","matched"
"Phylloscopus kansuensis","Phylloscopus kansuensis","Phylloscopus kansuensis","full_name",1,FALSE,"bird","6VFMR","Phylloscopus kansuensis Meise, 1933","Phylloscopus kansuensis","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>kansuensis</i> Meise, 1933","EXACT",100,17,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus kansuensis",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Meise, 1933","Phylloscopus","kansuensis","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus kansuensis","3RL","625K5",NA,"6PRN","6VFMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"6VFMR","class","matched"
"Phylloscopus montis","Phylloscopus montis","Phylloscopus montis","full_name",1,FALSE,"bird","RX9LL","Phylloscopus montis (Sharpe, 1887)","Phylloscopus montis","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>montis</i> (Sharpe, 1887)","EXACT",100,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus montis",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Sharpe, 1887)","Phylloscopus","montis","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus montis","3RL","625K5",NA,"6PRN","RX9LL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"RX9LL","class","matched"
"Phylloscopus occipitalis","Phylloscopus occipitalis","Phylloscopus occipitalis","full_name",1,FALSE,"bird","77FN5","Phylloscopus occipitalis (Blyth, 1845)","Phylloscopus occipitalis","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>occipitalis</i> (Blyth, 1845)","EXACT",100,10,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus occipitalis",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Blyth, 1845)","Phylloscopus","occipitalis","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus occipitalis","3RL","625K5",NA,"6PRN","77FN5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"77FN5","class","matched"
"Phylloscopus plumbeitarsus","Phylloscopus plumbeitarsus","Phylloscopus plumbeitarsus","full_name",1,FALSE,"bird","6VFMV","Phylloscopus plumbeitarsus Swinhoe, 1861","Phylloscopus plumbeitarsus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>plumbeitarsus</i> Swinhoe, 1861","EXACT",100,13,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus plumbeitarsus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Swinhoe, 1861","Phylloscopus","plumbeitarsus","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus plumbeitarsus","3RL","625K5",NA,"6PRN","6VFMV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"6VFMV","class","matched"
"Phylloscopus presbytes","Phylloscopus presbytes","Phylloscopus presbytes","full_name",1,FALSE,"bird","77FMV","Phylloscopus presbytes (Blyth, 1870)","Phylloscopus presbytes","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>presbytes</i> (Blyth, 1870)","EXACT",100,12,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus presbytes",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Blyth, 1870)","Phylloscopus","presbytes","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus presbytes","3RL","625K5",NA,"6PRN","77FMV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"77FMV","class","matched"
"Phylloscopus proregulus","Phylloscopus proregulus","Phylloscopus proregulus","full_name",1,FALSE,"bird","77FN7","Phylloscopus proregulus (Pallas, 1811)","Phylloscopus proregulus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>proregulus</i> (Pallas, 1811)","EXACT",100,14,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus proregulus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Pallas, 1811)","Phylloscopus","proregulus","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus proregulus","3RL","625K5",NA,"6PRN","77FN7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"77FN7","class","matched"
"Phylloscopus reguloides","Phylloscopus reguloides","Phylloscopus reguloides","full_name",1,FALSE,"bird","77FN6","Phylloscopus reguloides (Blyth, 1842)","Phylloscopus reguloides","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>reguloides</i> (Blyth, 1842)","EXACT",100,12,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus reguloides",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Blyth, 1842)","Phylloscopus","reguloides","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus reguloides","3RL","625K5",NA,"6PRN","77FN6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"77FN6","class","matched"
"Phylloscopus ruficapilla","Phylloscopus ruficapilla","Phylloscopus ruficapilla","full_name",1,FALSE,"bird","6VFN9","Phylloscopus ruficapilla (Sundevall, 1850)","Phylloscopus ruficapilla","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>ruficapilla</i> (Sundevall, 1850)","EXACT",100,12,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus ruficapilla",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Sundevall, 1850)","Phylloscopus","ruficapilla","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus ruficapilla","3RL","625K5",NA,"6PRN","6VFN9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"6VFN9","class","matched"
"Phylloscopus sibilatrix","Phylloscopus sibilatrix","Phylloscopus sibilatrix","full_name",1,FALSE,"bird","77FMW","Phylloscopus sibilatrix (Bechstein, 1793)","Phylloscopus sibilatrix","SPECIES","ZOOLOGICAL","SYNONYM","SCIENTIFIC","<i>Phylloscopus</i> <i>sibilatrix</i> (Bechstein, 1793)","EXACT",100,11,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",TRUE,"Phylloscopus sibilatrix",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Bechstein, 1793)","Phylloscopus","sibilatrix","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus sibillatrix","3RL","625K5",NA,"6PRN","6VFN8",NA,NA,NA,"6VFN8","Phylloscopus sibillatrix (Bechstein, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"6VFN8","class","matched"
"Phylloscopus soror","Phylloscopus soror","Phylloscopus soror","full_name",1,FALSE,"bird","RXBDV","Phylloscopus soror (Alström & Olsson, 1999)","Phylloscopus soror","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> <i>soror</i> (Alström & Olsson, 1999)","EXACT",100,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus soror",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Alström & Olsson, 1999)","Phylloscopus","soror","Passeriformes","Phylloscopidae",NA,"Phylloscopus","Phylloscopus soror","3RL","625K5",NA,"6PRN","RXBDV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"RXBDV","class","matched"
"Phylloscopus sp.","Phylloscopus sp.","Phylloscopus","higher_rank_expected",1,FALSE,"bird","6PRN","Phylloscopus F. Boie, 1826","Phylloscopus","GENUS","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Phylloscopus</i> F. Boie, 1826","EXACT",98,46,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Phylloscopus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"F. Boie, 1826",NA,NA,"Passeriformes","Phylloscopidae",NA,"Phylloscopus",NA,"3RL","625K5",NA,"6PRN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"6PRN","class","matched"
